CaseID,Task,Concept,Dest,Cline,Days,State,Amenit,Price,Response
754,4,2,WCab,Princ,9D,Oview,More,$100,1
754,4,3,Norway,Princ,11D,Oview,More,$150,0
754,4,4,Alask,Disney,10D,Balcon,Few,$200,0
754,5,1,ECab,Princ,8D,Oview,More,$175,0
754,5,2,Mex,Norge,9D,Balcon,Few,$100,1
754,5,3,WCab,Norge,7D,Insid,Few,$200,0
754,5,4,Alask,Carni,11D,Insid,More,$125,0
754,6,1,Mex,Disney,9D,Balcon,More,$200,1
754,6,2,Norway,Holland,10D,Balcon,Few,$150,0
754,6,3,ECab,Carni,8D,Insid,Few,$125,0
754,6,4,Medit,Disney,7D,Oview,More,$100,0
754,7,1,Mex,Royal,9D,Oview,Few,$150,0
754,7,2,Medit,Norge,11D,Insid,More,$125,1
754,7,3,Alask,Princ,10D,Oview,Few,$175,0
754,7,4,WCab,Carni,8D,Balcon,More,$100,0
754,8,1,WCab,Carni,9D,Oview,Few,$150,0
754,8,2,ECab,Royal,7D,Insid,Few,$125,0
754,8,3,Norway,Holland,8D,Balcon,More,$175,1
754,8,4,Mex,Royal,10D,Insid,More,$200,0
754,9,1,Norway,Princ,10D,Balcon,Few,$100,0
754,9,2,Medit,Norge,11D,Oview,More,$175,0
754,9,3,Alask,Holland,7D,Insid,More,$100,1
754,9,4,ECab,Disney,11D,Balcon,Few,$150,0
754,10,1,Medit,Holland,8D,Oview,Few,$150,0
754,10,2,Norway,Disney,8D,Balcon,More,$175,1
754,10,3,WCab,Norge,10D,Insid,More,$100,0
754,10,4,ECab,Holland,7D,Balcon,Few,$200,0
754,11,1,Norway,Royal,7D,Insid,Few,$175,0
754,11,2,Medit,Royal,8D,Balcon,Few,$100,0
754,11,3,Alask,Disney,9D,Oview,More,$125,1
754,11,4,Mex,Princ,10D,Insid,More,$150,0
754,12,1,Norway,Princ,7D,Balcon,More,$125,1
754,12,2,ECab,Royal,9D,Oview,Few,$200,0
754,12,3,Alask,Disney,11D,Oview,More,$125,0
754,12,4,WCab,Carni,10D,Insid,Few,$100,0
754,13,1,Medit,Carni,7D,Balcon,Few,$125,0
754,13,2,Mex,Disney,8D,Oview,More,$100,0
754,13,3,ECab,Norge,11D,Insid,Few,$150,0
754,13,4,Alask,Holland,9D,Balcon,More,$175,1
754,14,1,Mex,Princ,9D,Oview,Few,$200,1
754,14,2,Medit,Carni,10D,Insid,More,$200,0
754,14,3,Mex,Holland,11D,Balcon,More,$150,0
754,14,4,WCab,Princ,11D,Oview,Few,$100,0
754,15,1,Alask,Norge,10D,Balcon,Few,$125,1
754,15,2,ECab,Holland,9D,Insid,More,$125,0
754,15,3,WCab,Princ,7D,Insid,More,$100,0
754,15,4,Norway,Disney,10D,Oview,Few,$175,0
756,1,1,WCab,Princ,7D,Balcon,Few,$175,1
756,1,2,Mex,Holland,9D,Oview,More,$100,0
756,1,3,Alask,Disney,11D,Balcon,Few,$200,0
756,1,4,Norway,Carni,10D,Insid,More,$150,0
756,2,1,WCab,Holland,11D,Oview,More,$175,0
756,2,2,Medit,Holland,7D,Oview,More,$150,0
756,2,3,Alask,Princ,9D,Balcon,Few,$125,1
756,2,4,Mex,Royal,8D,Insid,Few,$125,0
756,3,1,Mex,Royal,10D,Balcon,Few,$200,1
756,3,2,Medit,Princ,10D,Oview,Few,$100,0
756,3,3,Norway,Disney,11D,Insid,More,$200,0
756,3,4,Norway,Norge,8D,Insid,More,$150,0
756,4,1,WCab,Royal,11D,Insid,Few,$150,0
756,4,2,ECab,Carni,9D,Balcon,Few,$175,1
756,4,3,ECab,Disney,8D,Balcon,More,$100,0
756,4,4,Norway,Holland,10D,Oview,More,$125,0
756,5,1,Mex,Princ,7D,Insid,Few,$200,0
756,5,2,Alask,Norge,7D,Oview,More,$150,1
756,5,3,Medit,Disney,9D,Insid,More,$175,0
756,5,4,Alask,Carni,11D,Oview,Few,$125,0
756,6,1,WCab,Royal,9D,Balcon,More,$200,0
756,6,2,ECab,Norge,8D,Balcon,Few,$100,1
756,6,3,Mex,Carni,8D,Oview,More,$100,0
756,6,4,Medit,Holland,7D,Insid,Few,$175,0
756,7,1,Medit,Royal,8D,Balcon,More,$175,1
756,7,2,Mex,Disney,10D,Oview,Few,$100,0
756,7,3,WCab,Princ,11D,Oview,Few,$200,0
756,7,4,Norway,Norge,9D,Insid,More,$125,0
756,8,1,ECab,Disney,7D,Balcon,More,$150,0
756,8,2,Mex,Holland,10D,Balcon,More,$125,1
756,8,3,Medit,Carni,9D,Oview,Few,$200,0
756,8,4,Alask,Holland,8D,Insid,Few,$175,0
756,9,1,ECab,Royal,11D,Insid,More,$200,0
756,9,2,WCab,Princ,8D,Insid,More,$125,0
756,9,3,Norway,Disney,7D,Oview,Few,$125,0
756,9,4,Alask,Norge,10D,Balcon,Few,$100,1
756,10,1,Norway,Royal,10D,Balcon,More,$150,1
756,10,2,WCab,Disney,9D,Insid,More,$175,0
756,10,3,Medit,Norge,11D,Oview,More,$125,0
756,10,4,Alask,Holland,8D,Insid,Few,$100,0
756,11,1,Alask,Norge,7D,Insid,Few,$175,0
756,11,2,ECab,Disney,8D,Oview,More,$125,0
756,11,3,Mex,Carni,11D,Balcon,More,$150,1
756,11,4,Medit,Royal,9D,Oview,Few,$200,0
756,12,1,Alask,Royal,7D,Oview,More,$100,0
756,12,2,Norway,Carni,10D,Insid,Few,$100,0
756,12,3,WCab,Holland,10D,Balcon,More,$200,1
756,12,4,Mex,Princ,7D,Balcon,Few,$150,0
756,13,1,ECab,Princ,11D,Balcon,Few,$125,1
756,13,2,Medit,Royal,11D,Insid,More,$200,0
756,13,3,Medit,Norge,7D,Insid,More,$100,0
756,13,4,Norway,Disney,9D,Oview,Few,$175,0
756,14,1,Alask,Royal,7D,Insid,Few,$200,0
756,14,2,Mex,Holland,10D,Balcon,More,$150,1
756,14,3,Medit,Princ,9D,Oview,Few,$125,0
756,14,4,WCab,Carni,8D,Oview,More,$175,0
756,15,1,Mex,Carni,8D,Balcon,More,$200,1
756,15,2,WCab,Norge,10D,Balcon,Few,$175,0
756,15,3,Norway,Disney,8D,Oview,Few,$150,0
756,15,4,ECab,Holland,9D,Oview,More,$125,0
757,1,1,ECab,Holland,8D,Insid,More,$200,0
757,1,2,WCab,Carni,10D,Oview,Few,$100,0
757,1,3,Medit,Disney,11D,Balcon,Few,$100,1
757,1,4,Mex,Royal,11D,Insid,More,$175,0
757,2,1,Norway,Disney,10D,Insid,More,$175,0
757,2,2,Alask,Princ,9D,Balcon,More,$150,0
757,2,3,Norway,Holland,11D,Insid,Few,$125,1
757,2,4,Mex,Norge,7D,Oview,Few,$150,0
757,3,1,WCab,Princ,7D,Oview,Few,$100,1
757,3,2,ECab,Disney,7D,Balcon,Few,$200,0
757,3,3,WCab,Royal,8D,Insid,More,$125,0
757,3,4,Medit,Norge,9D,Balcon,More,$200,0
757,4,1,ECab,Carni,9D,Balcon,More,$100,0
757,4,2,Alask,Holland,10D,Oview,Few,$175,0
757,4,3,Norway,Carni,11D,Oview,Few,$125,0
757,4,4,Alask,Princ,8D,Insid,More,$150,1
757,5,1,Medit,Disney,8D,Insid,Few,$150,0
757,5,2,Medit,Norge,11D,Balcon,More,$175,0
757,5,3,Alask,Princ,7D,Oview,More,$125,1
757,5,4,Mex,Royal,9D,Insid,Few,$100,0
757,6,1,Norway,Norge,7D,Balcon,More,$200,1
757,6,2,ECab,Carni,10D,Balcon,Few,$175,0
757,6,3,Mex,Norge,10D,Insid,Few,$150,0
757,6,4,WCab,Royal,11D,Oview,More,$100,0
757,7,1,Alask,Holland,8D,Balcon,Few,$100,0
757,7,2,WCab,Princ,9D,Insid,More,$125,0
757,7,3,Mex,Norge,11D,Oview,Few,$200,0
757,7,4,Medit,Carni,7D,Insid,More,$150,1
757,8,1,Norway,Royal,9D,Oview,Few,$200,0
757,8,2,Alask,Carni,10D,Insid,More,$175,0
757,8,3,Medit,Disney,8D,Oview,Few,$125,0
757,8,4,ECab,Holland,10D,Balcon,More,$100,1
757,9,1,Mex,Holland,7D,Oview,More,$200,0
757,9,2,Norway,Royal,11D,Balcon,Few,$175,0
757,9,3,Medit,Norge,8D,Insid,Few,$125,1
757,9,4,WCab,Disney,9D,Balcon,Few,$150,0
757,10,1,WCab,Princ,8D,Insid,Few,$100,1
757,10,2,Mex,Disney,10D,Insid,More,$125,0
757,10,3,Mex,Norge,11D,Balcon,Few,$200,0
757,10,4,Medit,Royal,7D,Oview,More,$150,0
757,11,1,Norway,Princ,10D,Oview,More,$200,0
757,11,2,ECab,Holland,11D,Insid,Few,$100,1
757,11,3,ECab,Royal,7D,Oview,Few,$150,0
757,11,4,WCab,Carni,9D,Balcon,More,$200,0
757,12,1,Norway,Disney,9D,Balcon,Few,$150,0
757,12,2,ECab,Norge,8D,Insid,More,$150,0
757,12,3,Medit,Holland,10D,Oview,More,$175,0
757,12,4,Alask,Carni,10D,Balcon,Few,$125,1
757,13,1,Alask,Holland,11D,Balcon,More,$100,1
757,13,2,Mex,Norge,7D,Oview,Few,$175,0
757,13,3,WCab,Disney,9D,Insid,Few,$125,0
757,13,4,Norway,Holland,8D,Balcon,More,$200,0
757,14,1,Medit,Princ,8D,Oview,Few,$175,0
757,14,2,Alask,Carni,11D,Oview,Few,$100,1
757,14,3,ECab,Royal,10D,Balcon,Few,$125,0
757,14,4,Mex,Norge,9D,Insid,More,$150,0
757,15,1,Norway,Disney,7D,Balcon,More,$150,1
757,15,2,Alask,Princ,7D,Oview,More,$125,0
757,15,3,Medit,Royal,10D,Insid,More,$200,0
757,15,4,WCab,Carni,8D,Insid,Few,$200,0
758,1,1,Norway,Holland,9D,Insid,More,$150,0
758,1,2,ECab,Royal,11D,Oview,More,$175,1
758,1,3,Mex,Princ,9D,Balcon,Few,$100,0
758,1,4,WCab,Disney,10D,Oview,Few,$200,0
758,2,1,Medit,Carni,11D,Balcon,Few,$175,0
758,2,2,Norway,Royal,8D,Oview,More,$150,0
758,2,3,Mex,Norge,8D,Balcon,More,$100,1
758,2,4,Medit,Disney,7D,Insid,Few,$125,0
758,3,1,ECab,Holland,10D,Oview,More,$125,1
758,3,2,Mex,Princ,11D,Insid,Few,$200,0
758,3,3,Alask,Norge,7D,Insid,Few,$175,0
758,3,4,WCab,Carni,9D,Balcon,More,$125,0
758,4,1,Medit,Norge,8D,Balcon,More,$125,0
758,4,2,Alask,Disney,11D,Oview,More,$175,0
758,4,3,WCab,Royal,10D,Insid,Few,$100,1
758,4,4,ECab,Carni,7D,Balcon,Few,$200,0
758,5,1,Mex,Royal,9D,Oview,More,$100,1
758,5,2,Norway,Carni,10D,Balcon,Few,$175,0
758,5,3,WCab,Princ,11D,Oview,More,$200,0
758,5,4,Norway,Holland,7D,Insid,Few,$150,0
758,6,1,Alask,Disney,9D,Insid,More,$200,0
758,6,2,Medit,Princ,7D,Balcon,Few,$125,0
758,6,3,ECab,Norge,8D,Oview,Few,$150,0
758,6,4,ECab,Holland,9D,Insid,More,$100,1
758,7,1,Mex,Royal,11D,Insid,More,$175,0
758,7,2,Norway,Disney,7D,Balcon,More,$100,0
758,7,3,Mex,Holland,8D,Oview,Few,$200,1
758,7,4,Alask,Princ,10D,Oview,Few,$150,0
758,8,1,ECab,Royal,8D,Oview,Few,$150,1
758,8,2,Norway,Norge,11D,Insid,Few,$100,0
758,8,3,Mex,Holland,9D,Balcon,Few,$175,0
758,8,4,Medit,Carni,10D,Insid,More,$125,0
758,9,1,Alask,Carni,9D,Oview,More,$100,1
758,9,2,WCab,Holland,7D,Insid,Few,$150,0
758,9,3,WCab,Norge,11D,Balcon,More,$150,0
758,9,4,Mex,Disney,10D,Insid,More,$175,0
758,10,1,Alask,Carni,8D,Oview,Few,$150,0
758,10,2,WCab,Princ,9D,Balcon,Few,$100,1
758,10,3,Norway,Royal,7D,Oview,More,$125,0
758,10,4,Medit,Holland,7D,Balcon,More,$175,0
758,11,1,ECab,Princ,9D,Balcon,More,$200,0
758,11,2,Norway,Norge,8D,Insid,Few,$125,0
758,11,3,WCab,Holland,11D,Oview,More,$150,1
758,11,4,Mex,Disney,10D,Oview,Few,$175,0
758,12,1,Alask,Norge,10D,Oview,More,$200,0
758,12,2,Mex,Princ,11D,Insid,More,$150,0
758,12,3,Medit,Carni,7D,Balcon,Few,$100,0
758,12,4,ECab,Royal,9D,Insid,Few,$125,1
758,13,1,Alask,Disney,11D,Balcon,Few,$125,0
758,13,2,WCab,Carni,8D,Insid,More,$175,1
758,13,3,Mex,Norge,9D,Oview,Few,$200,0
758,13,4,Medit,Royal,10D,Oview,More,$100,0
758,14,1,Norway,Disney,9D,Balcon,More,$100,0
758,14,2,Medit,Carni,11D,Balcon,More,$150,0
758,14,3,ECab,Holland,7D,Insid,Few,$200,0
758,14,4,WCab,Disney,7D,Oview,Few,$125,1
758,15,1,Norway,Princ,8D,Balcon,More,$125,0
758,15,2,ECab,Norge,9D,Insid,Few,$100,1
758,15,3,Mex,Royal,10D,Insid,Few,$150,0
758,15,4,ECab,Disney,7D,Oview,More,$175,0
761,1,1,ECab,Holland,7D,Oview,More,$100,0
761,1,2,WCab,Norge,8D,Balcon,Few,$175,1
761,1,3,Medit,Princ,11D,Insid,More,$200,0
761,1,4,Norway,Royal,8D,Insid,Few,$125,0
761,2,1,WCab,Royal,11D,Oview,Few,$150,0
761,2,2,Alask,Carni,8D,Oview,Few,$175,0
761,2,3,Mex,Disney,10D,Balcon,More,$125,1
761,2,4,ECab,Norge,7D,Insid,More,$100,0
761,3,1,Mex,Princ,11D,Oview,More,$200,0
761,3,2,Norway,Carni,7D,Insid,Few,$200,0
761,3,3,Alask,Royal,10D,Balcon,More,$150,1
761,3,4,Medit,Holland,9D,Balcon,Few,$125,0
761,4,1,ECab,Holland,8D,Insid,More,$100,0
761,4,2,Mex,Royal,9D,Oview,Few,$175,0
761,4,3,WCab,Carni,7D,Balcon,Few,$200,0
761,4,4,Norway,Norge,10D,Balcon,More,$125,1
761,5,1,Medit,Disney,8D,Balcon,More,$125,1
761,5,2,Mex,Princ,9D,Insid,Few,$100,0
761,5,3,WCab,Norge,10D,Oview,More,$175,0
761,5,4,Alask,Royal,11D,Oview,Few,$100,0
761,6,1,Alask,Carni,11D,Insid,More,$175,0
761,6,2,WCab,Holland,7D,Insid,More,$150,0
761,6,3,Medit,Norge,9D,Oview,Few,$125,0
761,6,4,ECab,Disney,10D,Balcon,Few,$200,1
761,7,1,ECab,Princ,8D,Insid,More,$150,0
761,7,2,Alask,Princ,10D,Insid,Few,$200,0
761,7,3,Mex,Holland,8D,Balcon,More,$100,1
761,7,4,Norway,Royal,11D,Oview,Few,$125,0
761,8,1,Alask,Holland,10D,Oview,Few,$125,0
761,8,2,Medit,Disney,7D,Balcon,More,$175,1
761,8,3,WCab,Disney,9D,Oview,More,$200,0
761,8,4,Norway,Carni,11D,Insid,Few,$150,0
761,9,1,Medit,Holland,8D,Oview,Few,$100,0
761,9,2,ECab,Carni,9D,Insid,More,$175,0
761,9,3,Mex,Princ,8D,Balcon,Few,$150,0
761,9,4,Norway,Norge,7D,Balcon,More,$100,1
761,10,1,Medit,Royal,10D,Insid,Few,$100,0
761,10,2,ECab,Disney,7D,Balcon,More,$200,1
761,10,3,Alask,Norge,9D,Oview,Few,$125,0
761,10,4,WCab,Holland,11D,Balcon,More,$175,0
761,11,1,Norway,Royal,9D,Insid,More,$200,0
761,11,2,ECab,Princ,8D,Insid,Few,$200,0
761,11,3,Alask,Carni,7D,Balcon,More,$125,0
761,11,4,Mex,Disney,10D,Oview,Few,$150,1
761,12,1,Mex,Disney,7D,Insid,More,$125,0
761,12,2,ECab,Holland,8D,Oview,More,$175,0
761,12,3,WCab,Carni,8D,Oview,More,$150,0
761,12,4,ECab,Princ,11D,Balcon,Few,$100,1
761,13,1,Alask,Princ,10D,Balcon,More,$100,1
761,13,2,Norway,Norge,10D,Insid,Few,$175,0
761,13,3,Medit,Carni,9D,Oview,Few,$200,0
761,13,4,WCab,Holland,11D,Balcon,Few,$150,0
761,14,1,Medit,Norge,8D,Oview,More,$100,0
761,14,2,Norway,Holland,7D,Insid,More,$200,0
761,14,3,Mex,Carni,11D,Oview,Few,$125,0
761,14,4,Alask,Norge,9D,Balcon,Few,$150,1
761,15,1,ECab,Disney,9D,Balcon,Few,$175,1
761,15,2,WCab,Royal,7D,Insid,More,$125,0
761,15,3,Mex,Disney,8D,Insid,More,$100,0
761,15,4,Norway,Princ,11D,Oview,Few,$100,0
763,1,1,Alask,Princ,11D,Insid,Few,$100,1
763,1,2,WCab,Norge,8D,Insid,More,$125,0
763,1,3,ECab,Royal,9D,Oview,More,$200,0
763,1,4,Mex,Carni,10D,Balcon,Few,$100,0
763,2,1,Medit,Holland,8D,Balcon,More,$175,0
763,2,2,Mex,Disney,9D,Oview,Few,$200,0
763,2,3,Norway,Royal,7D,Insid,Few,$150,1
763,2,4,Mex,Carni,10D,Insid,More,$175,0
763,3,1,Norway,Disney,10D,Oview,More,$175,0
763,3,2,WCab,Princ,9D,Balcon,More,$200,0
763,3,3,ECab,Norge,11D,Oview,Few,$100,0
763,3,4,Alask,Holland,8D,Balcon,Few,$125,1
763,4,1,ECab,Disney,11D,Insid,Few,$150,0
763,4,2,Alask,Carni,8D,Oview,More,$200,1
763,4,3,Medit,Royal,9D,Insid,Few,$100,0
763,4,4,Norway,Holland,7D,Balcon,More,$150,0
763,5,1,Alask,Disney,9D,Oview,More,$100,0
763,5,2,Mex,Carni,11D,Balcon,Few,$125,0
763,5,3,WCab,Princ,7D,Oview,More,$200,1
763,5,4,Medit,Norge,7D,Insid,Few,$175,0
763,6,1,WCab,Royal,10D,Insid,Few,$100,1
763,6,2,Norway,Princ,9D,Oview,Few,$125,0
763,6,3,Mex,Holland,8D,Balcon,More,$150,0
763,6,4,ECab,Disney,7D,Insid,More,$200,0
763,7,1,ECab,Norge,11D,Balcon,More,$125,0
763,7,2,Medit,Carni,9D,Insid,More,$100,0
763,7,3,WCab,Princ,8D,Oview,Few,$175,1
763,7,4,Norway,Holland,10D,Oview,Few,$150,0
763,8,1,ECab,Royal,7D,Balcon,Few,$200,0
763,8,2,Norway,Princ,11D,Balcon,More,$125,0
763,8,3,Alask,Norge,10D,Balcon,More,$175,1
763,8,4,Mex,Carni,8D,Insid,Few,$150,0
763,9,1,Mex,Disney,8D,Oview,Few,$100,0
763,9,2,Alask,Norge,11D,Insid,More,$125,1
763,9,3,WCab,Norge,7D,Balcon,Few,$100,0
763,9,4,ECab,Holland,10D,Oview,More,$200,0
763,10,1,Medit,Carni,10D,Oview,More,$125,0
763,10,2,Norway,Norge,10D,Insid,More,$200,0
763,10,3,Alask,Disney,11D,Oview,Few,$175,1
763,10,4,Mex,Princ,11D,Balcon,Few,$100,0
763,11,1,Mex,Royal,8D,Balcon,Few,$175,0
763,11,2,Alask,Princ,7D,Oview,More,$150,1
763,11,3,Mex,Holland,9D,Insid,More,$100,0
763,11,4,Norway,Norge,9D,Insid,Few,$175,0
763,12,1,Medit,Disney,10D,Oview,More,$125,0
763,12,2,Norway,Holland,8D,Insid,Few,$100,0
763,12,3,ECab,Carni,7D,Insid,Few,$200,1
763,12,4,WCab,Norge,11D,Balcon,More,$150,0
763,13,1,ECab,Princ,9D,Oview,Few,$100,0
763,13,2,Mex,Norge,11D,Oview,More,$200,0
763,13,3,WCab,Carni,7D,Balcon,More,$150,1
763,13,4,Norway,Royal,10D,Balcon,Few,$175,0
763,14,1,WCab,Norge,11D,Balcon,Few,$175,0
763,14,2,Medit,Princ,7D,Insid,More,$100,0
763,14,3,ECab,Disney,8D,Balcon,Few,$125,0
763,14,4,Alask,Disney,9D,Insid,More,$200,1
763,15,1,Alask,Carni,10D,Insid,Few,$150,1
763,15,2,Medit,Holland,8D,Oview,Few,$125,0
763,15,3,WCab,Holland,9D,Oview,More,$125,0
763,15,4,Norway,Royal,8D,Balcon,More,$150,0
764,1,1,Alask,Carni,7D,Balcon,More,$175,0
764,1,2,Norway,Holland,9D,Balcon,Few,$200,1
764,1,3,Medit,Princ,8D,Oview,More,$100,0
764,1,4,ECab,Disney,10D,Insid,Few,$150,0
764,2,1,Mex,Norge,7D,Oview,Few,$200,1
764,2,2,Mex,Disney,10D,Insid,More,$175,0
764,2,3,WCab,Royal,11D,Oview,Few,$100,0
764,2,4,Norway,Holland,9D,Insid,More,$125,0
764,3,1,WCab,Carni,10D,Insid,Few,$100,0
764,3,2,Alask,Norge,11D,Oview,Few,$175,0
764,3,3,Medit,Royal,8D,Balcon,More,$125,1
764,3,4,ECab,Royal,11D,Balcon,More,$200,0
764,4,1,Mex,Holland,7D,Balcon,More,$150,1
764,4,2,Medit,Disney,11D,Insid,Few,$200,0
764,4,3,Alask,Princ,9D,Balcon,Few,$125,0
764,4,4,WCab,Carni,8D,Oview,More,$175,0
764,5,1,WCab,Princ,11D,Oview,Few,$150,0
764,5,2,Alask,Princ,8D,Insid,Few,$150,0
764,5,3,ECab,Norge,10D,Balcon,More,$175,1
764,5,4,Norway,Holland,7D,Oview,More,$100,0
764,6,1,ECab,Norge,7D,Insid,More,$100,0
764,6,2,Mex,Disney,11D,Balcon,More,$175,1
764,6,3,Norway,Royal,9D,Insid,Few,$125,0
764,6,4,Medit,Carni,10D,Oview,Few,$200,0
764,7,1,Norway,Carni,11D,Insid,More,$125,0
764,7,2,Alask,Disney,7D,Oview,Few,$150,0
764,7,3,Mex,Princ,10D,Oview,Few,$125,0
764,7,4,ECab,Holland,9D,Balcon,More,$200,1
764,8,1,Mex,Royal,8D,Insid,Few,$100,0
764,8,2,WCab,Carni,9D,Insid,More,$175,0
764,8,3,WCab,Princ,10D,Oview,More,$200,0
764,8,4,Medit,Norge,8D,Balcon,Few,$150,1
764,9,1,Norway,Royal,11D,Oview,More,$150,0
764,9,2,Medit,Disney,7D,Balcon,Few,$100,0
764,9,3,Alask,Holland,10D,Balcon,More,$100,1
764,9,4,WCab,Princ,9D,Insid,Few,$200,0
764,10,1,ECab,Holland,7D,Insid,Few,$125,0
764,10,2,Mex,Princ,9D,Balcon,More,$100,1
764,10,3,WCab,Royal,10D,Oview,More,$200,0
764,10,4,Medit,Carni,11D,Oview,Few,$150,0
764,11,1,Norway,Royal,7D,Balcon,Few,$100,0
764,11,2,Mex,Norge,11D,Insid,More,$175,0
764,11,3,WCab,Disney,8D,Insid,Few,$150,0
764,11,4,Medit,Carni,9D,Balcon,Few,$200,1
764,12,1,ECab,Princ,8D,Oview,More,$125,0
764,12,2,ECab,Disney,7D,Oview,More,$150,0
764,12,3,WCab,Norge,10D,Balcon,Few,$100,1
764,12,4,Norway,Holland,11D,Insid,More,$200,0
764,13,1,Alask,Disney,11D,Oview,More,$125,0
764,13,2,Alask,Princ,7D,Insid,Few,$200,0
764,13,3,Mex,Holland,9D,Balcon,More,$175,1
764,13,4,ECab,Royal,9D,Oview,Few,$100,0
764,14,1,Norway,Carni,10D,Insid,Few,$150,0
764,14,2,Mex,Norge,8D,Oview,Few,$175,0
764,14,3,Alask,Disney,8D,Insid,More,$200,0
764,14,4,Medit,Royal,7D,Balcon,More,$175,1
764,15,1,Mex,Carni,10D,Balcon,More,$100,0
764,15,2,WCab,Holland,11D,Balcon,Few,$150,1
764,15,3,Medit,Norge,7D,Oview,More,$200,0
764,15,4,Norway,Norge,9D,Insid,Few,$125,0
765,1,1,Norway,Princ,9D,Oview,Few,$150,0
765,1,2,WCab,Holland,11D,Insid,More,$175,0
765,1,3,Alask,Royal,10D,Insid,Few,$100,0
765,1,4,ECab,Disney,8D,Balcon,Few,$125,1
765,2,1,Medit,Princ,9D,Insid,More,$175,0
765,2,2,Norway,Princ,11D,Balcon,More,$200,0
765,2,3,Mex,Norge,10D,Oview,Few,$100,1
765,2,4,Mex,Carni,7D,Oview,More,$125,0
765,3,1,ECab,Holland,9D,Oview,Few,$200,1
765,3,2,Alask,Royal,8D,Insid,More,$150,0
765,3,3,Medit,Princ,7D,Balcon,Few,$125,0
765,3,4,Norway,Carni,8D,Balcon,More,$175,0
765,4,1,ECab,Royal,10D,Insid,Few,$175,0
765,4,2,Medit,Carni,11D,Oview,Few,$175,0
765,4,3,WCab,Disney,9D,Balcon,More,$100,1
765,4,4,Alask,Holland,8D,Oview,More,$100,0
765,5,1,Mex,Norge,7D,Insid,More,$200,0
765,5,2,WCab,Norge,8D,Oview,Few,$150,0
765,5,3,Norway,Disney,11D,Balcon,Few,$125,1
765,5,4,Medit,Holland,10D,Balcon,More,$150,0
765,6,1,Mex,Princ,9D,Balcon,More,$100,0
765,6,2,ECab,Disney,10D,Insid,More,$150,1
765,6,3,WCab,Holland,11D,Oview,Few,$200,0
765,6,4,Medit,Royal,9D,Insid,Few,$125,0
765,7,1,Mex,Princ,10D,Oview,Few,$200,0
765,7,2,Alask,Carni,7D,Insid,More,$150,0
765,7,3,ECab,Carni,11D,Oview,More,$100,0
765,7,4,Alask,Norge,8D,Balcon,Few,$125,1
765,8,1,Norway,Royal,11D,Insid,Few,$175,0
765,8,2,Mex,Holland,10D,Oview,Few,$100,0
765,8,3,Alask,Disney,9D,Balcon,More,$150,0
765,8,4,WCab,Disney,7D,Balcon,More,$125,1
765,9,1,Norway,Royal,9D,Oview,More,$125,0
765,9,2,Medit,Princ,10D,Insid,Few,$175,0
765,9,3,ECab,Carni,8D,Balcon,Few,$150,0
765,9,4,Medit,Holland,7D,Insid,More,$175,1
765,10,1,WCab,Carni,10D,Oview,More,$200,0
765,10,2,Alask,Norge,9D,Balcon,Few,$100,0
765,10,3,Norway,Princ,11D,Insid,More,$150,1
765,10,4,ECab,Royal,8D,Oview,More,$175,0
765,11,1,Alask,Royal,10D,Balcon,Few,$150,0
765,11,2,ECab,Holland,11D,Oview,Few,$125,0
765,11,3,WCab,Disney,11D,Insid,More,$100,1
765,11,4,Mex,Carni,8D,Balcon,Few,$200,0
765,12,1,Medit,Norge,10D,Balcon,Few,$100,1
765,12,2,Alask,Royal,8D,Insid,More,$125,0
765,12,3,Mex,Holland,7D,Insid,Few,$150,0
765,12,4,Norway,Princ,9D,Oview,More,$175,0
765,13,1,Medit,Disney,8D,Insid,Few,$175,0
765,13,2,Norway,Holland,10D,Balcon,More,$200,0
765,13,3,Medit,Disney,7D,Oview,More,$100,1
765,13,4,WCab,Royal,9D,Oview,Few,$150,0
765,14,1,Mex,Holland,11D,Oview,Few,$125,0
765,14,2,Medit,Norge,7D,Balcon,More,$200,0
765,14,3,ECab,Carni,9D,Balcon,More,$175,0
765,14,4,Norway,Princ,8D,Insid,Few,$100,1
765,15,1,WCab,Carni,7D,Oview,More,$175,0
765,15,2,Alask,Disney,7D,Oview,Few,$200,1
765,15,3,Norway,Princ,11D,Balcon,Few,$150,0
765,15,4,ECab,Norge,10D,Insid,More,$125,0
766,1,1,Mex,Disney,9D,Insid,More,$100,0
766,1,2,Norway,Carni,8D,Oview,More,$200,1
766,1,3,Alask,Norge,9D,Insid,Few,$150,0
766,1,4,ECab,Princ,10D,Balcon,Few,$125,0
766,2,1,Alask,Norge,7D,Balcon,Few,$200,0
766,2,2,Mex,Royal,11D,Balcon,Few,$175,0
766,2,3,WCab,Disney,10D,Oview,More,$125,0
766,2,4,Medit,Holland,9D,Insid,More,$175,1
766,3,1,ECab,Royal,11D,Oview,More,$200,0
766,3,2,Medit,Carni,8D,Insid,Few,$150,1
766,3,3,Mex,Princ,11D,Insid,More,$125,0
766,3,4,WCab,Holland,9D,Balcon,Few,$100,0
766,4,1,WCab,Holland,10D,Balcon,More,$175,1
766,4,2,Norway,Norge,7D,Insid,Few,$100,0
766,4,3,Mex,Princ,7D,Oview,Few,$150,0
766,4,4,Alask,Royal,8D,Balcon,More,$125,0
766,5,1,Norway,Carni,10D,Insid,Few,$175,0
